original_url,modified_url,gender,DATE,MEET,STATE_PROV
https://www.tfrrs.org/results/71055/Lumberjack_Team_Challenge,https://www.tfrrs.org/results/m/71055/Lumberjack_Team_Challenge,m,2022-01-21,Lumberjack Team Challenge,AZ
https://www.tfrrs.org/results/71055/Lumberjack_Team_Challenge,https://www.tfrrs.org/results/f/71055/Lumberjack_Team_Challenge,f,2022-01-21,Lumberjack Team Challenge,AZ
https://www.tfrrs.org/results/71448/YSU_College_Indoor_Invitational,https://www.tfrrs.org/results/m/71448/YSU_College_Indoor_Invitational,m,2022-01-21,YSU College Indoor Invitational,OH
https://www.tfrrs.org/results/71448/YSU_College_Indoor_Invitational,https://www.tfrrs.org/results/f/71448/YSU_College_Indoor_Invitational,f,2022-01-21,YSU College Indoor Invitational,OH
https://www.tfrrs.org/results/71708/Carolina_Challenge_,https://www.tfrrs.org/results/m/71708/Carolina_Challenge_,m,2022-01-21,Carolina Challenge,SC
https://www.tfrrs.org/results/71708/Carolina_Challenge_,https://www.tfrrs.org/results/f/71708/Carolina_Challenge_,f,2022-01-21,Carolina Challenge,SC
https://www.tfrrs.org/results/72197/Hokie_Invitational,https://www.tfrrs.org/results/m/72197/Hokie_Invitational,m,2022-01-21,Hokie Invitational,VA
https://www.tfrrs.org/results/72197/Hokie_Invitational,https://www.tfrrs.org/results/f/72197/Hokie_Invitational,f,2022-01-21,Hokie Invitational,VA
https://www.tfrrs.org/results/71314/Kent_State_vs_Akron_Dual,https://www.tfrrs.org/results/m/71314/Kent_State_vs_Akron_Dual,m,2022-01-21,Kent State vs. Akron Dual,OH
https://www.tfrrs.org/results/71314/Kent_State_vs_Akron_Dual,https://www.tfrrs.org/results/f/71314/Kent_State_vs_Akron_Dual,f,2022-01-21,Kent State vs. Akron Dual,OH
https://www.tfrrs.org/results/70595/2022_Gladstein_Invitational,https://www.tfrrs.org/results/m/70595/2022_Gladstein_Invitational,m,2022-01-21,2022 Gladstein Invitational,IN
https://www.tfrrs.org/results/70595/2022_Gladstein_Invitational,https://www.tfrrs.org/results/f/70595/2022_Gladstein_Invitational,f,2022-01-21,2022 Gladstein Invitational,IN
https://www.tfrrs.org/results/72189/SVSU_-_Doug_Hansen_Open,https://www.tfrrs.org/results/m/72189/SVSU_-_Doug_Hansen_Open,m,2022-01-21,SVSU - Doug Hansen Open,MI
https://www.tfrrs.org/results/72189/SVSU_-_Doug_Hansen_Open,https://www.tfrrs.org/results/f/72189/SVSU_-_Doug_Hansen_Open,f,2022-01-21,SVSU - Doug Hansen Open,MI
https://www.tfrrs.org/results/71927/Bumble_Rumble,https://www.tfrrs.org/results/m/71927/Bumble_Rumble,m,2022-01-21,Bumble Rumble,IA
https://www.tfrrs.org/results/71927/Bumble_Rumble,https://www.tfrrs.org/results/f/71927/Bumble_Rumble,f,2022-01-21,Bumble Rumble,IA
https://www.tfrrs.org/results/71730/North_Central_College_Snow_Day_Invite_-2022,https://www.tfrrs.org/results/m/71730/North_Central_College_Snow_Day_Invite_-2022,m,2022-01-21,North Central College Snow Day Invite -2022,IL
https://www.tfrrs.org/results/71730/North_Central_College_Snow_Day_Invite_-2022,https://www.tfrrs.org/results/f/71730/North_Central_College_Snow_Day_Invite_-2022,f,2022-01-21,North Central College Snow Day Invite -2022,IL
https://www.tfrrs.org/results/71639/Hamilton_Continental_Invitational,https://www.tfrrs.org/results/m/71639/Hamilton_Continental_Invitational,m,2022-01-21,Hamilton Continental Invitational,NY
https://www.tfrrs.org/results/71639/Hamilton_Continental_Invitational,https://www.tfrrs.org/results/f/71639/Hamilton_Continental_Invitational,f,2022-01-21,Hamilton Continental Invitational,NY
https://www.tfrrs.org/results/71589/Illini_Invite_and_Multi,https://www.tfrrs.org/results/m/71589/Illini_Invite_and_Multi,m,2022-01-21,Illini Invite and Multi,IL
https://www.tfrrs.org/results/71589/Illini_Invite_and_Multi,https://www.tfrrs.org/results/f/71589/Illini_Invite_and_Multi,f,2022-01-21,Illini Invite and Multi,IL
https://www.tfrrs.org/results/70472/Finn_Pincus_Invitational_,https://www.tfrrs.org/results/m/70472/Finn_Pincus_Invitational_,m,2022-01-21,Finn Pincus Invitational,VA
https://www.tfrrs.org/results/70472/Finn_Pincus_Invitational_,https://www.tfrrs.org/results/f/70472/Finn_Pincus_Invitational_,f,2022-01-21,Finn Pincus Invitational,VA
https://www.tfrrs.org/results/70597/Ramapo_College_Track__Field_Opener,https://www.tfrrs.org/results/m/70597/Ramapo_College_Track__Field_Opener,m,2022-01-21,Ramapo College Track & Field Opener,NY
https://www.tfrrs.org/results/70597/Ramapo_College_Track__Field_Opener,https://www.tfrrs.org/results/f/70597/Ramapo_College_Track__Field_Opener,f,2022-01-21,Ramapo College Track & Field Opener,NY
https://www.tfrrs.org/results/72190/SDSU_D2_Open,https://www.tfrrs.org/results/m/72190/SDSU_D2_Open,m,2022-01-21,SDSU D2 Open,SD
https://www.tfrrs.org/results/72190/SDSU_D2_Open,https://www.tfrrs.org/results/f/72190/SDSU_D2_Open,f,2022-01-21,SDSU D2 Open,SD
https://www.tfrrs.org/results/71504/Bellarmine_Open,https://www.tfrrs.org/results/m/71504/Bellarmine_Open,m,2022-01-21,Bellarmine Open,KY
https://www.tfrrs.org/results/71504/Bellarmine_Open,https://www.tfrrs.org/results/f/71504/Bellarmine_Open,f,2022-01-21,Bellarmine Open,KY
https://www.tfrrs.org/results/72185/Penn_State_National_Open,https://www.tfrrs.org/results/m/72185/Penn_State_National_Open,m,2022-01-21,Penn State National Open,PA
https://www.tfrrs.org/results/72185/Penn_State_National_Open,https://www.tfrrs.org/results/f/72185/Penn_State_National_Open,f,2022-01-21,Penn State National Open,PA
https://www.tfrrs.org/results/71813/Jack_Jennett_Open,https://www.tfrrs.org/results/m/71813/Jack_Jennett_Open,m,2022-01-21,Jack Jennett Open,IA
https://www.tfrrs.org/results/71813/Jack_Jennett_Open,https://www.tfrrs.org/results/f/71813/Jack_Jennett_Open,f,2022-01-21,Jack Jennett Open,IA
https://www.tfrrs.org/results/70779/NYC_Gotham_Cup,https://www.tfrrs.org/results/m/70779/NYC_Gotham_Cup,m,2022-01-21,NYC Gotham Cup,NY
https://www.tfrrs.org/results/70779/NYC_Gotham_Cup,https://www.tfrrs.org/results/f/70779/NYC_Gotham_Cup,f,2022-01-21,NYC Gotham Cup,NY
https://www.tfrrs.org/results/70653/Wesley_A_Brown_Invitational,https://www.tfrrs.org/results/m/70653/Wesley_A_Brown_Invitational,m,2022-01-21,Wesley A. Brown Invitational,MD
https://www.tfrrs.org/results/70653/Wesley_A_Brown_Invitational,https://www.tfrrs.org/results/f/70653/Wesley_A_Brown_Invitational,f,2022-01-21,Wesley A. Brown Invitational,MD
https://www.tfrrs.org/results/72191/Carleton_Tri,https://www.tfrrs.org/results/m/72191/Carleton_Tri,m,2022-01-21,Carleton Tri,MN
https://www.tfrrs.org/results/72191/Carleton_Tri,https://www.tfrrs.org/results/f/72191/Carleton_Tri,f,2022-01-21,Carleton Tri,MN
https://www.tfrrs.org/results/71980/MVNU_Chip_Wilson,https://www.tfrrs.org/results/m/71980/MVNU_Chip_Wilson,m,2022-01-21,MVNU Chip Wilson,OH
https://www.tfrrs.org/results/71980/MVNU_Chip_Wilson,https://www.tfrrs.org/results/f/71980/MVNU_Chip_Wilson,f,2022-01-21,MVNU Chip Wilson,OH
https://www.tfrrs.org/results/70551/Larry_Cole_Invitational-_2022,https://www.tfrrs.org/results/m/70551/Larry_Cole_Invitational-_2022,m,2022-01-21,Larry Cole Invitational- 2022,OH
https://www.tfrrs.org/results/70551/Larry_Cole_Invitational-_2022,https://www.tfrrs.org/results/f/70551/Larry_Cole_Invitational-_2022,f,2022-01-21,Larry Cole Invitational- 2022,OH
https://www.tfrrs.org/results/71785/Bates_Invitational_and_Multi,https://www.tfrrs.org/results/m/71785/Bates_Invitational_and_Multi,m,2022-01-21,Bates Invitational and Multi,ME
https://www.tfrrs.org/results/71785/Bates_Invitational_and_Multi,https://www.tfrrs.org/results/f/71785/Bates_Invitational_and_Multi,f,2022-01-21,Bates Invitational and Multi,ME
https://www.tfrrs.org/results/71385/UCM_Invite,https://www.tfrrs.org/results/m/71385/UCM_Invite,m,2022-01-21,UCM Invite,MO
https://www.tfrrs.org/results/71385/UCM_Invite,https://www.tfrrs.org/results/f/71385/UCM_Invite,f,2022-01-21,UCM Invite,MO
https://www.tfrrs.org/results/71582/Lyons_Invitational_-_Wheaton_College,https://www.tfrrs.org/results/m/71582/Lyons_Invitational_-_Wheaton_College,m,2022-01-21,Lyons Invitational - Wheaton College,MA
https://www.tfrrs.org/results/71582/Lyons_Invitational_-_Wheaton_College,https://www.tfrrs.org/results/f/71582/Lyons_Invitational_-_Wheaton_College,f,2022-01-21,Lyons Invitational - Wheaton College,MA
https://www.tfrrs.org/results/72192/Prairie_Wolf_Indoor_Invitational_2022,https://www.tfrrs.org/results/m/72192/Prairie_Wolf_Indoor_Invitational_2022,m,2022-01-21,Prairie Wolf Indoor Invitational 2022,NE
https://www.tfrrs.org/results/72192/Prairie_Wolf_Indoor_Invitational_2022,https://www.tfrrs.org/results/f/72192/Prairie_Wolf_Indoor_Invitational_2022,f,2022-01-21,Prairie Wolf Indoor Invitational 2022,NE
https://www.tfrrs.org/results/70799/Air_Force_Invitational,https://www.tfrrs.org/results/m/70799/Air_Force_Invitational,m,2022-01-20,Air Force Invitational,CO
https://www.tfrrs.org/results/70799/Air_Force_Invitational,https://www.tfrrs.org/results/f/70799/Air_Force_Invitational,f,2022-01-20,Air Force Invitational,CO
https://www.tfrrs.org/results/72184/Samford_Multis_2022,https://www.tfrrs.org/results/m/72184/Samford_Multis_2022,m,2022-01-20,Samford Multis 2022,AL
https://www.tfrrs.org/results/72184/Samford_Multis_2022,https://www.tfrrs.org/results/f/72184/Samford_Multis_2022,f,2022-01-20,Samford Multis 2022,AL
https://www.tfrrs.org/results/70659/2022_Brant_Tolsma_Invitational,https://www.tfrrs.org/results/m/70659/2022_Brant_Tolsma_Invitational,m,2022-01-20,2022 Brant Tolsma Invitational,VA
https://www.tfrrs.org/results/70659/2022_Brant_Tolsma_Invitational,https://www.tfrrs.org/results/f/70659/2022_Brant_Tolsma_Invitational,f,2022-01-20,2022 Brant Tolsma Invitational,VA
https://www.tfrrs.org/results/71413/MLK_Tribute_Invite_,https://www.tfrrs.org/results/m/71413/MLK_Tribute_Invite_,m,2022-01-17,MLK Tribute Invite,NY
https://www.tfrrs.org/results/71413/MLK_Tribute_Invite_,https://www.tfrrs.org/results/f/71413/MLK_Tribute_Invite_,f,2022-01-17,MLK Tribute Invite,NY
https://www.tfrrs.org/results/71540/Warrior_Invitational,https://www.tfrrs.org/results/m/71540/Warrior_Invitational,m,2022-01-16,Warrior Invitational,FL
https://www.tfrrs.org/results/71540/Warrior_Invitational,https://www.tfrrs.org/results/f/71540/Warrior_Invitational,f,2022-01-16,Warrior Invitational,FL
https://www.tfrrs.org/results/70466/Emory_Crossplex_Showdown_2022,https://www.tfrrs.org/results/m/70466/Emory_Crossplex_Showdown_2022,m,2022-01-16,Emory Crossplex Showdown 2022,AL
https://www.tfrrs.org/results/70466/Emory_Crossplex_Showdown_2022,https://www.tfrrs.org/results/f/70466/Emory_Crossplex_Showdown_2022,f,2022-01-16,Emory Crossplex Showdown 2022,AL
https://www.tfrrs.org/results/70979/Marshall_Womens_Classic_,https://www.tfrrs.org/results/m/70979/Marshall_Womens_Classic_,m,2022-01-15,Marshall Women's Classic,WV
https://www.tfrrs.org/results/70979/Marshall_Womens_Classic_,https://www.tfrrs.org/results/f/70979/Marshall_Womens_Classic_,f,2022-01-15,Marshall Women's Classic,WV
https://www.tfrrs.org/results/70652/Navy_vs_Princeton,https://www.tfrrs.org/results/m/70652/Navy_vs_Princeton,m,2022-01-15,Navy vs. Princeton,MD
https://www.tfrrs.org/results/70652/Navy_vs_Princeton,https://www.tfrrs.org/results/f/70652/Navy_vs_Princeton,f,2022-01-15,Navy vs. Princeton,MD
https://www.tfrrs.org/results/71600/Tufts_Jumbo_Invitational_,https://www.tfrrs.org/results/m/71600/Tufts_Jumbo_Invitational_,m,2022-01-15,Tufts Jumbo Invitational,MA
https://www.tfrrs.org/results/71600/Tufts_Jumbo_Invitational_,https://www.tfrrs.org/results/f/71600/Tufts_Jumbo_Invitational_,f,2022-01-15,Tufts Jumbo Invitational,MA
https://www.tfrrs.org/results/71260/Penn_10-Team_Select,https://www.tfrrs.org/results/m/71260/Penn_10-Team_Select,m,2022-01-15,Penn 10-Team Select,NY
https://www.tfrrs.org/results/71260/Penn_10-Team_Select,https://www.tfrrs.org/results/f/71260/Penn_10-Team_Select,f,2022-01-15,Penn 10-Team Select,NY
https://www.tfrrs.org/results/71948/MIT_Tri-Meet,https://www.tfrrs.org/results/m/71948/MIT_Tri-Meet,m,2022-01-15,MIT Tri-Meet,MA
https://www.tfrrs.org/results/71948/MIT_Tri-Meet,https://www.tfrrs.org/results/f/71948/MIT_Tri-Meet,f,2022-01-15,MIT Tri-Meet,MA
https://www.tfrrs.org/results/70548/Lions_Indoor_Invitational,https://www.tfrrs.org/results/m/70548/Lions_Indoor_Invitational,m,2022-01-15,Lions Indoor Invitational,NY
https://www.tfrrs.org/results/70548/Lions_Indoor_Invitational,https://www.tfrrs.org/results/f/70548/Lions_Indoor_Invitational,f,2022-01-15,Lions Indoor Invitational,NY
https://www.tfrrs.org/results/71182/UAB_Vulcan_Invitational,https://www.tfrrs.org/results/m/71182/UAB_Vulcan_Invitational,m,2022-01-15,UAB Vulcan Invitational,AL
https://www.tfrrs.org/results/71182/UAB_Vulcan_Invitational,https://www.tfrrs.org/results/f/71182/UAB_Vulcan_Invitational,f,2022-01-15,UAB Vulcan Invitational,AL
https://www.tfrrs.org/results/72059/Dordt_Open,https://www.tfrrs.org/results/m/72059/Dordt_Open,m,2022-01-15,Dordt Open,IA
https://www.tfrrs.org/results/72059/Dordt_Open,https://www.tfrrs.org/results/f/72059/Dordt_Open,f,2022-01-15,Dordt Open,IA
https://www.tfrrs.org/results/72063/Nittany_Lion_Challenge,https://www.tfrrs.org/results/m/72063/Nittany_Lion_Challenge,m,2022-01-15,Nittany Lion Challenge,PA
https://www.tfrrs.org/results/72063/Nittany_Lion_Challenge,https://www.tfrrs.org/results/f/72063/Nittany_Lion_Challenge,f,2022-01-15,Nittany Lion Challenge,PA
https://www.tfrrs.org/results/71706/Gamecock_Opener_,https://www.tfrrs.org/results/m/71706/Gamecock_Opener_,m,2022-01-15,Gamecock Opener,SC
https://www.tfrrs.org/results/71706/Gamecock_Opener_,https://www.tfrrs.org/results/f/71706/Gamecock_Opener_,f,2022-01-15,Gamecock Opener,SC
https://www.tfrrs.org/results/71142/The_Badgers_B1G_Ten_Midwest_Invite,https://www.tfrrs.org/results/m/71142/The_Badgers_B1G_Ten_Midwest_Invite,m,2022-01-15,The Badgers B1G Ten Midwest Invite,IL
https://www.tfrrs.org/results/71142/The_Badgers_B1G_Ten_Midwest_Invite,https://www.tfrrs.org/results/f/71142/The_Badgers_B1G_Ten_Midwest_Invite,f,2022-01-15,The Badgers B1G Ten Midwest Invite,IL
https://www.tfrrs.org/results/71925/Battle_In_The_Hive,https://www.tfrrs.org/results/m/71925/Battle_In_The_Hive,m,2022-01-15,Battle In The Hive,IA
https://www.tfrrs.org/results/71925/Battle_In_The_Hive,https://www.tfrrs.org/results/f/71925/Battle_In_The_Hive,f,2022-01-15,Battle In The Hive,IA
https://www.tfrrs.org/results/71729/Utica_Winter_Opener,https://www.tfrrs.org/results/m/71729/Utica_Winter_Opener,m,2022-01-15,Utica Winter Opener,NY
https://www.tfrrs.org/results/71729/Utica_Winter_Opener,https://www.tfrrs.org/results/f/71729/Utica_Winter_Opener,f,2022-01-15,Utica Winter Opener,NY
https://www.tfrrs.org/results/71406/Dutch_Athletic_Classic_2022,https://www.tfrrs.org/results/m/71406/Dutch_Athletic_Classic_2022,m,2022-01-15,Dutch Athletic Classic 2022,IA
https://www.tfrrs.org/results/71406/Dutch_Athletic_Classic_2022,https://www.tfrrs.org/results/f/71406/Dutch_Athletic_Classic_2022,f,2022-01-15,Dutch Athletic Classic 2022,IA
https://www.tfrrs.org/results/71826/Lehigh_Angry_Birds_Invitational,https://www.tfrrs.org/results/m/71826/Lehigh_Angry_Birds_Invitational,m,2022-01-15,Lehigh Angry Birds Invitational,PA
https://www.tfrrs.org/results/71826/Lehigh_Angry_Birds_Invitational,https://www.tfrrs.org/results/f/71826/Lehigh_Angry_Birds_Invitational,f,2022-01-15,Lehigh Angry Birds Invitational,PA
https://www.tfrrs.org/results/70655/Otterbein_Snowglobe_Open,https://www.tfrrs.org/results/m/70655/Otterbein_Snowglobe_Open,m,2022-01-15,Otterbein Snowglobe Open,OH
https://www.tfrrs.org/results/70655/Otterbein_Snowglobe_Open,https://www.tfrrs.org/results/f/70655/Otterbein_Snowglobe_Open,f,2022-01-15,Otterbein Snowglobe Open,OH
https://www.tfrrs.org/results/71792/Scott_Nisely,https://www.tfrrs.org/results/m/71792/Scott_Nisely,m,2022-01-15,Scott Nisely,NE
https://www.tfrrs.org/results/71792/Scott_Nisely,https://www.tfrrs.org/results/f/71792/Scott_Nisely,f,2022-01-15,Scott Nisely,NE
https://www.tfrrs.org/results/70566/Historically_Black_Colleges__Universities_Showcase,https://www.tfrrs.org/results/m/70566/Historically_Black_Colleges__Universities_Showcase,m,2022-01-15,Historically Black Colleges & Universities Showcase,NY
https://www.tfrrs.org/results/70566/Historically_Black_Colleges__Universities_Showcase,https://www.tfrrs.org/results/f/70566/Historically_Black_Colleges__Universities_Showcase,f,2022-01-15,Historically Black Colleges & Universities Showcase,NY
https://www.tfrrs.org/results/71953/Chelsey_M_Henkenius_Invitational,https://www.tfrrs.org/results/m/71953/Chelsey_M_Henkenius_Invitational,m,2022-01-15,Chelsey M Henkenius Invitational,IA
https://www.tfrrs.org/results/71953/Chelsey_M_Henkenius_Invitational,https://www.tfrrs.org/results/f/71953/Chelsey_M_Henkenius_Invitational,f,2022-01-15,Chelsey M Henkenius Invitational,IA
https://www.tfrrs.org/results/71851/Firebird_Opener,https://www.tfrrs.org/results/m/71851/Firebird_Opener,m,2022-01-15,Firebird Opener,WI
https://www.tfrrs.org/results/71851/Firebird_Opener,https://www.tfrrs.org/results/f/71851/Firebird_Opener,f,2022-01-15,Firebird Opener,WI
https://www.tfrrs.org/results/72060/Al_Hall_Freedom_Games,https://www.tfrrs.org/results/m/72060/Al_Hall_Freedom_Games,m,2022-01-15,Al Hall Freedom Games,PA
https://www.tfrrs.org/results/72060/Al_Hall_Freedom_Games,https://www.tfrrs.org/results/f/72060/Al_Hall_Freedom_Games,f,2022-01-15,Al Hall Freedom Games,PA
https://www.tfrrs.org/results/72064/Washburn_Rust_Buster,https://www.tfrrs.org/results/m/72064/Washburn_Rust_Buster,m,2022-01-15,Washburn Rust Buster,KS
https://www.tfrrs.org/results/72064/Washburn_Rust_Buster,https://www.tfrrs.org/results/f/72064/Washburn_Rust_Buster,f,2022-01-15,Washburn Rust Buster,KS
https://www.tfrrs.org/results/70700/URI_Invitational,https://www.tfrrs.org/results/m/70700/URI_Invitational,m,2022-01-15,URI Invitational,RI
https://www.tfrrs.org/results/70700/URI_Invitational,https://www.tfrrs.org/results/f/70700/URI_Invitational,f,2022-01-15,URI Invitational,RI
https://www.tfrrs.org/results/70889/2022_UW_Preview,https://www.tfrrs.org/results/m/70889/2022_UW_Preview,m,2022-01-15,2022 UW Preview,WA
https://www.tfrrs.org/results/70889/2022_UW_Preview,https://www.tfrrs.org/results/f/70889/2022_UW_Preview,f,2022-01-15,2022 UW Preview,WA
https://www.tfrrs.org/results/70572/Coughlan-Malloy_Cup,https://www.tfrrs.org/results/m/70572/Coughlan-Malloy_Cup,m,2022-01-15,Coughlan-Malloy Cup,IN
https://www.tfrrs.org/results/70572/Coughlan-Malloy_Cup,https://www.tfrrs.org/results/f/70572/Coughlan-Malloy_Cup,f,2022-01-15,Coughlan-Malloy Cup,IN
https://www.tfrrs.org/results/71852/2022_Myrle_Hanson_Open,https://www.tfrrs.org/results/m/71852/2022_Myrle_Hanson_Open,m,2022-01-15,2022 Myrle Hanson Open,SD
https://www.tfrrs.org/results/71852/2022_Myrle_Hanson_Open,https://www.tfrrs.org/results/f/71852/2022_Myrle_Hanson_Open,f,2022-01-15,2022 Myrle Hanson Open,SD
https://www.tfrrs.org/results/71803/Wheaton_Invitational_,https://www.tfrrs.org/results/m/71803/Wheaton_Invitational_,m,2022-01-15,Wheaton Invitational,MA
https://www.tfrrs.org/results/71803/Wheaton_Invitational_,https://www.tfrrs.org/results/f/71803/Wheaton_Invitational_,f,2022-01-15,Wheaton Invitational,MA
https://www.tfrrs.org/results/70669/GVSU_Bob_Eubanks_Open,https://www.tfrrs.org/results/m/70669/GVSU_Bob_Eubanks_Open,m,2022-01-15,GVSU Bob Eubanks Open,MI
https://www.tfrrs.org/results/70669/GVSU_Bob_Eubanks_Open,https://www.tfrrs.org/results/f/70669/GVSU_Bob_Eubanks_Open,f,2022-01-15,GVSU Bob Eubanks Open,MI
https://www.tfrrs.org/results/71185/EIU_John_Craft_Invitational,https://www.tfrrs.org/results/m/71185/EIU_John_Craft_Invitational,m,2022-01-15,EIU John Craft Invitational,IL
https://www.tfrrs.org/results/71185/EIU_John_Craft_Invitational,https://www.tfrrs.org/results/f/71185/EIU_John_Craft_Invitational,f,2022-01-15,EIU John Craft Invitational,IL
https://www.tfrrs.org/results/72062/Ted_Nelson_Invitational,https://www.tfrrs.org/results/m/72062/Ted_Nelson_Invitational,m,2022-01-15,Ted Nelson Invitational,TX
https://www.tfrrs.org/results/72062/Ted_Nelson_Invitational,https://www.tfrrs.org/results/f/72062/Ted_Nelson_Invitational,f,2022-01-15,Ted Nelson Invitational,TX
https://www.tfrrs.org/results/71656/Simmons-Harvey_Invitational_-_2022,https://www.tfrrs.org/results/m/71656/Simmons-Harvey_Invitational_-_2022,m,2022-01-15,Simmons-Harvey Invitational - 2022,MI
https://www.tfrrs.org/results/71656/Simmons-Harvey_Invitational_-_2022,https://www.tfrrs.org/results/f/71656/Simmons-Harvey_Invitational_-_2022,f,2022-01-15,Simmons-Harvey Invitational - 2022,MI
https://www.tfrrs.org/results/72065/Mt_Marty_Opener,https://www.tfrrs.org/results/m/72065/Mt_Marty_Opener,m,2022-01-15,Mt Marty Opener,SD
https://www.tfrrs.org/results/72065/Mt_Marty_Opener,https://www.tfrrs.org/results/f/72065/Mt_Marty_Opener,f,2022-01-15,Mt Marty Opener,SD
https://www.tfrrs.org/results/70454/Mondo_College_Invitational,https://www.tfrrs.org/results/m/70454/Mondo_College_Invitational,m,2022-01-15,Mondo College Invitational,NC
https://www.tfrrs.org/results/70454/Mondo_College_Invitational,https://www.tfrrs.org/results/f/70454/Mondo_College_Invitational,f,2022-01-15,Mondo College Invitational,NC
https://www.tfrrs.org/results/71640/2022_Mike_Thorson_Open,https://www.tfrrs.org/results/m/71640/2022_Mike_Thorson_Open,m,2022-01-15,2022 Mike Thorson Open,ND
https://www.tfrrs.org/results/71640/2022_Mike_Thorson_Open,https://www.tfrrs.org/results/f/71640/2022_Mike_Thorson_Open,f,2022-01-15,2022 Mike Thorson Open,ND
https://www.tfrrs.org/results/72050/Middlebury_Winter_Classic,https://www.tfrrs.org/results/m/72050/Middlebury_Winter_Classic,m,2022-01-15,Middlebury Winter Classic,VT
https://www.tfrrs.org/results/72050/Middlebury_Winter_Classic,https://www.tfrrs.org/results/f/72050/Middlebury_Winter_Classic,f,2022-01-15,Middlebury Winter Classic,VT
https://www.tfrrs.org/results/71765/Coach_I_Open,https://www.tfrrs.org/results/m/71765/Coach_I_Open,m,2022-01-15,Coach I Open,PA
https://www.tfrrs.org/results/71765/Coach_I_Open,https://www.tfrrs.org/results/f/71765/Coach_I_Open,f,2022-01-15,Coach I Open,PA
https://www.tfrrs.org/results/71797/Bison_Team_Cup,https://www.tfrrs.org/results/m/71797/Bison_Team_Cup,m,2022-01-15,Bison Team Cup,ND
https://www.tfrrs.org/results/71797/Bison_Team_Cup,https://www.tfrrs.org/results/f/71797/Bison_Team_Cup,f,2022-01-15,Bison Team Cup,ND
https://www.tfrrs.org/results/71726/North_Central_College_Cardinal_Opener-2022,https://www.tfrrs.org/results/m/71726/North_Central_College_Cardinal_Opener-2022,m,2022-01-15,North Central College Cardinal Opener-2022,IL
https://www.tfrrs.org/results/71726/North_Central_College_Cardinal_Opener-2022,https://www.tfrrs.org/results/f/71726/North_Central_College_Cardinal_Opener-2022,f,2022-01-15,North Central College Cardinal Opener-2022,IL
https://www.tfrrs.org/results/70831/VMI_Team_Challenge,https://www.tfrrs.org/results/m/70831/VMI_Team_Challenge,m,2022-01-15,VMI Team Challenge,VA
https://www.tfrrs.org/results/70831/VMI_Team_Challenge,https://www.tfrrs.org/results/f/70831/VMI_Team_Challenge,f,2022-01-15,VMI Team Challenge,VA
https://www.tfrrs.org/results/71738/Wooster_Quad,https://www.tfrrs.org/results/m/71738/Wooster_Quad,m,2022-01-15,Wooster Quad,OH
https://www.tfrrs.org/results/71738/Wooster_Quad,https://www.tfrrs.org/results/f/71738/Wooster_Quad,f,2022-01-15,Wooster Quad,OH
https://www.tfrrs.org/results/71255/Little_3_Indoor_Championship,https://www.tfrrs.org/results/m/71255/Little_3_Indoor_Championship,m,2022-01-15,Little 3 Indoor Championship,CT
https://www.tfrrs.org/results/71255/Little_3_Indoor_Championship,https://www.tfrrs.org/results/f/71255/Little_3_Indoor_Championship,f,2022-01-15,Little 3 Indoor Championship,CT
https://www.tfrrs.org/results/70733/Sean_Brady_Alumni_Invitational,https://www.tfrrs.org/results/m/70733/Sean_Brady_Alumni_Invitational,m,2022-01-15,Sean Brady Alumni Invitational,IN
https://www.tfrrs.org/results/70733/Sean_Brady_Alumni_Invitational,https://www.tfrrs.org/results/f/70733/Sean_Brady_Alumni_Invitational,f,2022-01-15,Sean Brady Alumni Invitational,IN
https://www.tfrrs.org/results/71641/Peter_Slovenski_Invitational,https://www.tfrrs.org/results/m/71641/Peter_Slovenski_Invitational,m,2022-01-15,Peter Slovenski Invitational,ME
https://www.tfrrs.org/results/71641/Peter_Slovenski_Invitational,https://www.tfrrs.org/results/f/71641/Peter_Slovenski_Invitational,f,2022-01-15,Peter Slovenski Invitational,ME
https://www.tfrrs.org/results/70588/2022_Redhawks_Invite,https://www.tfrrs.org/results/m/70588/2022_Redhawks_Invite,m,2022-01-15,2022 Redhawks Invite,MO
https://www.tfrrs.org/results/70588/2022_Redhawks_Invite,https://www.tfrrs.org/results/f/70588/2022_Redhawks_Invite,f,2022-01-15,2022 Redhawks Invite,MO
https://www.tfrrs.org/results/70745/CNU_Captains_Invitational,https://www.tfrrs.org/results/m/70745/CNU_Captains_Invitational,m,2022-01-15,CNU Captains Invitational,VA
https://www.tfrrs.org/results/70745/CNU_Captains_Invitational,https://www.tfrrs.org/results/f/70745/CNU_Captains_Invitational,f,2022-01-15,CNU Captains Invitational,VA
https://www.tfrrs.org/results/71054/Friday_Night_Axeem_Open,https://www.tfrrs.org/results/m/71054/Friday_Night_Axeem_Open,m,2022-01-14,Friday Night Axe'em Open,AZ
https://www.tfrrs.org/results/71054/Friday_Night_Axeem_Open,https://www.tfrrs.org/results/f/71054/Friday_Night_Axeem_Open,f,2022-01-14,Friday Night Axe'em Open,AZ
https://www.tfrrs.org/results/71635/Potts_Invitational_,https://www.tfrrs.org/results/m/71635/Potts_Invitational_,m,2022-01-14,Potts Invitational,CO
https://www.tfrrs.org/results/71635/Potts_Invitational_,https://www.tfrrs.org/results/f/71635/Potts_Invitational_,f,2022-01-14,Potts Invitational,CO
